///////////////////////////////////////////////////////////////
// Scripted by THINH NGUYEN
// File: ECIDsOnlyFromHostLog.txt
// SoftRev: 1.76a5
// Date: Tue Aug 13 17:36:35 2019
//
// This file is to configure all VIDs. WARNING!!!
// DO NOT_EDIT without reading first.
// All comments should follow the format being used and seen.
// The last line should be an empty line.
//
ECID : $389031442 : 17302612 : RC4PSPulseTimeTotal : 
ECID : $389031461 : 17302625 : RC1TO0LightAlarmLow : 
ECID : $389031489 : 17302641 : RC1TO1LightAlarmLow : 
ECID : $389031511 : 17302657 : RC1TO2LightAlarmLow : 
ECID : $389031539 : 17302673 : RC1TO3LightAlarmLow : 
ECID : $389031561 : 17302689 : RC1TO4LightAlarmLow : 
ECID : $389031685 : 17302705 : RC1TO5LightAlarmLow : 
ECID : $389031713 : 17302721 : RC1TO6LightAlarmLow : 
ECID : $389031735 : 17302737 : RC1TO7LightAlarmLow : 
ECID : $389031763 : 17302753 : RC1TO8LightAlarmLow : 
ECID : $389031785 : 17302769 : RC1TO9LightAlarmLow : 
ECID : $389031813 : 17302785 : RC1TO10LightAlarmLow : 
ECID : $389031937 : 17302801 : RC1TO11LightAlarmLow : 
ECID : $389031959 : 17302817 : RC1TO12LightAlarmLow : 
ECID : $389031987 : 17302833 : RC1TO13LightAlarmLow : 
ECID : $389032009 : 17302849 : RC1TO14LightAlarmLow : 
ECID : $389032037 : 17302865 : RC1TO15LightAlarmLow : 
ECID : $389032065 : 17302881 : RC1TO16LightAlarmLow : 
ECID : $389032087 : 17302897 : RC1TO17LightAlarmLow : 
ECID : $389032211 : 17302913 : RC1TO18LightAlarmLow : 
ECID : $389032233 : 17302929 : RC1TO19LightAlarmLow : 
ECID : $389032261 : 17302945 : RC1TO20LightAlarmLow : 
ECID : $389032289 : 17302961 : RC1TO21LightAlarmLow : 
ECID : $389032311 : 17302977 : RC1TO22LightAlarmLow : 
ECID : $389032339 : 17302993 : RC1TO23LightAlarmLow : 
ECID : $389033993 : 17303009 : RC1TO24LightAlarmLow : 
ECID : $389034021 : 17303025 : RC1TO25LightAlarmLow : 
ECID : $389034049 : 17303041 : RC1TO26LightAlarmLow : 
ECID : $389034071 : 17303057 : RC1TO27LightAlarmLow : 
ECID : $389034099 : 17303073 : RC1TO28LightAlarmLow : 
ECID : $389034121 : 17303089 : RC1TO29LightAlarmLow : 
ECID : $389034245 : 17303105 : RC1TO30LightAlarmLow : 
ECID : $389034273 : 17303121 : RC1TO31LightAlarmLow : 
ECID : $389034295 : 17303137 : RC1TO32LightAlarmLow : 
ECID : $389034323 : 17303153 : RC1TO33LightAlarmLow : 
ECID : $389034345 : 17303169 : RC1TO34LightAlarmLow : 
ECID : $389034373 : 17303185 : RC1TO35LightAlarmLow : 
ECID : $389034497 : 17303201 : RC1TO36LightAlarmLow : 
ECID : $389034519 : 17303217 : RC1TO37LightAlarmLow : 
ECID : $389034547 : 17303233 : RC1TO38LightAlarmLow : 
ECID : $389034569 : 17303249 : RC1TO39LightAlarmLow : 
ECID : $389034597 : 17303265 : RC1TO40LightAlarmLow : 
ECID : $389034625 : 17303281 : RC1TO41LightAlarmLow : 
ECID : $389034647 : 17303297 : RC1TO42LightAlarmLow : 
ECID : $389034771 : 17303313 : RC1TO43LightAlarmLow : 
ECID : $389034793 : 17303329 : RC1TO44LightAlarmLow : 
ECID : $389034821 : 17303345 : RC1TO45LightAlarmLow : 
ECID : $389034849 : 17303361 : RC1TO46LightAlarmLow : 
ECID : $389034871 : 17303377 : RC1TO47LightAlarmLow : 
ECID : $389034899 : 17303393 : RC1TO48LightAlarmLow : 
ECID : $389035017 : 17303409 : RC1TO49LightAlarmLow : 
ECID : $389035045 : 17303425 : RC1TO50LightAlarmLow : 
ECID : $389035073 : 17303441 : RC1TO51LightAlarmLow : 
ECID : $389035095 : 17303457 : RC1TO52LightAlarmLow : 
ECID : $389035123 : 17303473 : RC1TO53LightAlarmLow : 
ECID : $389035145 : 17303489 : RC1TO54LightAlarmLow : 
ECID : $389035269 : 17303505 : RC1TO55LightAlarmLow : 
ECID : $389035297 : 17303521 : RC1TO56LightAlarmLow : 
ECID : $389035319 : 17303537 : RC1TO57LightAlarmLow : 
ECID : $389035347 : 17303553 : RC1TO58LightAlarmLow : 
ECID : $389035369 : 17303569 : RC1TO59LightAlarmLow : 
ECID : $389035397 : 17303585 : RC1TO60LightAlarmLow : 
ECID : $389035521 : 17303601 : RC1TO61LightAlarmLow : 
ECID : $389035543 : 17303617 : RC1TO62LightAlarmLow : 
ECID : $389035571 : 17303633 : RC1TO63LightAlarmLow : 
ECID : $389031464 : 17302628 : RC4TO0LightAlarmLow : 
ECID : $389031492 : 17302644 : RC4TO1LightAlarmLow : 
ECID : $389031520 : 17302660 : RC4TO2LightAlarmLow : 
ECID : $389031542 : 17302676 : RC4TO3LightAlarmLow : 
ECID : $389031570 : 17302692 : RC4TO4LightAlarmLow : 
ECID : $389031688 : 17302708 : RC4TO5LightAlarmLow : 
ECID : $389031716 : 17302724 : RC4TO6LightAlarmLow : 
ECID : $389031744 : 17302740 : RC4TO7LightAlarmLow : 
ECID : $389031766 : 17302756 : RC4TO8LightAlarmLow : 
ECID : $389031794 : 17302772 : RC4TO9LightAlarmLow : 
ECID : $389031816 : 17302788 : RC4TO10LightAlarmLow : 
ECID : $389031940 : 17302804 : RC4TO11LightAlarmLow : 
ECID : $389031968 : 17302820 : RC4TO12LightAlarmLow : 
ECID : $389031990 : 17302836 : RC4TO13LightAlarmLow : 
ECID : $389032018 : 17302852 : RC4TO14LightAlarmLow : 
ECID : $389032040 : 17302868 : RC4TO15LightAlarmLow : 
ECID : $389032068 : 17302884 : RC4TO16LightAlarmLow : 
ECID : $389032192 : 17302900 : RC4TO17LightAlarmLow : 
ECID : $389032214 : 17302916 : RC4TO18LightAlarmLow : 
ECID : $389032242 : 17302932 : RC4TO19LightAlarmLow : 
ECID : $389032264 : 17302948 : RC4TO20LightAlarmLow : 
ECID : $389032292 : 17302964 : RC4TO21LightAlarmLow : 
ECID : $389032320 : 17302980 : RC4TO22LightAlarmLow : 
ECID : $389032342 : 17302996 : RC4TO23LightAlarmLow : 
ECID : $389034002 : 17303012 : RC4TO24LightAlarmLow : 
ECID : $389034024 : 17303028 : RC4TO25LightAlarmLow : 
ECID : $389034052 : 17303044 : RC4TO26LightAlarmLow : 
ECID : $389034080 : 17303060 : RC4TO27LightAlarmLow : 
ECID : $389034102 : 17303076 : RC4TO28LightAlarmLow : 
ECID : $389034130 : 17303092 : RC4TO29LightAlarmLow : 
ECID : $389034248 : 17303108 : RC4TO30LightAlarmLow : 
ECID : $389034276 : 17303124 : RC4TO31LightAlarmLow : 
ECID : $389034304 : 17303140 : RC4TO32LightAlarmLow : 
ECID : $389034326 : 17303156 : RC4TO33LightAlarmLow : 
ECID : $389034354 : 17303172 : RC4TO34LightAlarmLow : 
ECID : $389034376 : 17303188 : RC4TO35LightAlarmLow : 
ECID : $389034500 : 17303204 : RC4TO36LightAlarmLow : 
ECID : $389034528 : 17303220 : RC4TO37LightAlarmLow : 
ECID : $389034550 : 17303236 : RC4TO38LightAlarmLow : 
ECID : $389034578 : 17303252 : RC4TO39LightAlarmLow : 
ECID : $389034600 : 17303268 : RC4TO40LightAlarmLow : 
ECID : $389034628 : 17303284 : RC4TO41LightAlarmLow : 
ECID : $389034752 : 17303300 : RC4TO42LightAlarmLow : 
ECID : $389034774 : 17303316 : RC4TO43LightAlarmLow : 
ECID : $389034802 : 17303332 : RC4TO44LightAlarmLow : 
ECID : $389034824 : 17303348 : RC4TO45LightAlarmLow : 
ECID : $389034852 : 17303364 : RC4TO46LightAlarmLow : 
ECID : $389034880 : 17303380 : RC4TO47LightAlarmLow : 
ECID : $389034902 : 17303396 : RC4TO48LightAlarmLow : 
ECID : $389035026 : 17303412 : RC4TO49LightAlarmLow : 
ECID : $389035048 : 17303428 : RC4TO50LightAlarmLow : 
ECID : $389035076 : 17303444 : RC4TO51LightAlarmLow : 
ECID : $389035104 : 17303460 : RC4TO52LightAlarmLow : 
ECID : $389035126 : 17303476 : RC4TO53LightAlarmLow : 
ECID : $389035154 : 17303492 : RC4TO54LightAlarmLow : 
ECID : $389035272 : 17303508 : RC4TO55LightAlarmLow : 
ECID : $389035300 : 17303524 : RC4TO56LightAlarmLow : 
ECID : $389035328 : 17303540 : RC4TO57LightAlarmLow : 
ECID : $389035350 : 17303556 : RC4TO58LightAlarmLow : 
ECID : $389035378 : 17303572 : RC4TO59LightAlarmLow : 
ECID : $389035400 : 17303588 : RC4TO60LightAlarmLow : 
ECID : $389035524 : 17303604 : RC4TO61LightAlarmLow : 
ECID : $389035552 : 17303620 : RC4TO62LightAlarmLow : 
ECID : $389035574 : 17303636 : RC4TO63LightAlarmLow : 
ECID : $389048119 : 17306737 : RC1TO0LightAlarmHigh : 
ECID : $389048147 : 17306753 : RC1TO1LightAlarmHigh : 
ECID : $389048169 : 17306769 : RC1TO2LightAlarmHigh : 
ECID : $389048197 : 17306785 : RC1TO3LightAlarmHigh : 
ECID : $389048321 : 17306801 : RC1TO4LightAlarmHigh : 
ECID : $389048343 : 17306817 : RC1TO5LightAlarmHigh : 
ECID : $389048371 : 17306833 : RC1TO6LightAlarmHigh : 
ECID : $389048393 : 17306849 : RC1TO7LightAlarmHigh : 
ECID : $389048421 : 17306865 : RC1TO8LightAlarmHigh : 
ECID : $389048449 : 17306881 : RC1TO9LightAlarmHigh : 
ECID : $389048471 : 17306897 : RC1TO10LightAlarmHigh : 
ECID : $389048595 : 17306913 : RC1TO11LightAlarmHigh : 
ECID : $389048617 : 17306929 : RC1TO12LightAlarmHigh : 
ECID : $389048645 : 17306945 : RC1TO13LightAlarmHigh : 
ECID : $389048673 : 17306961 : RC1TO14LightAlarmHigh : 
ECID : $389048695 : 17306977 : RC1TO15LightAlarmHigh : 
ECID : $389048723 : 17306993 : RC1TO16LightAlarmHigh : 
ECID : $389050377 : 17307009 : RC1TO17LightAlarmHigh : 
ECID : $389050405 : 17307025 : RC1TO18LightAlarmHigh : 
ECID : $389050433 : 17307041 : RC1TO19LightAlarmHigh : 
ECID : $389050455 : 17307057 : RC1TO20LightAlarmHigh : 
ECID : $389050483 : 17307073 : RC1TO21LightAlarmHigh : 
ECID : $389050505 : 17307089 : RC1TO22LightAlarmHigh : 
ECID : $389050629 : 17307105 : RC1TO23LightAlarmHigh : 
